,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,download
2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-44/,
2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-133/,
2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-281/,
2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-299/,
2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-13/,
2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-54/,
2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-145/,
2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-213/,
2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-14/,
2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-202/,
2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-185/,
2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-86/,
2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,2031,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-32/,
2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-16/,
2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-207/,
2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,2034,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-17/,
2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-124/,
2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-32/,
2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-18/,
2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-128/,
2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,2039,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-19/,
2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,https://congchuc24h.com/de-thi-trac-nghiem-boi-duong-quan-ly-nha-nuoc-ngach-chuyen-vien-so-20/,
2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-20/,
2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-99/,
2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-67/,
2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-83/,
2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-21/,
2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,2046,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-22/,
2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-160/,
2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-65/,
2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-15/,
2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-23/,
2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-76/,
2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-95/,
2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-24/,
2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-128/,
2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-245/,
2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-25/,
2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-110/,
2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,2058,https://congchuc24h.com/de-thi-trac-nghiem-ve-luat-to-chuc-chinh-quyen-dia-phuong-co-dap-an-so-16/,
2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-26/,
2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-80/,
2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,2061,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-243/,
2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-27/,
2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,2063,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-74/,
2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,2064,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-28/,
2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-298/,
2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,2066,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-185/,
2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-150/,
2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-mam-non-so-147/,
2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,2069,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-30/,
2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,2070,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-53/,
2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,2071,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-31/,
2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-64/,
2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-72/,
2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,2074,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-32/,
2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-63/,
2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-20/,
2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-33/,
2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-214/,
2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,2079,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-34/,
2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,2080,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-35/,
2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,2081,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-36/,
2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-197/,
2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,2083,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-37/,
2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-36/,
2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,2085,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-17/,
2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-49/,
2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-38/,
2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-234/,
2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-14/,
2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-117/,
2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-39/,
2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,2092,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-133/,
2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,2093,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-8/,
2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-40/,
2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-116/,
2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,2096,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-41/,
2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-87/,
2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-42/,
2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,2099,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-138/,
2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-80/,
2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-43/,
2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,2102,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-134/,
2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,2103,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-44/,
2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-mam-non-so-53/,
2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-19/,
2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-169/,
2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-222/,
2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-46/,
2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,https://congchuc24h.com/de-thi-trac-nghiem-ve-luat-to-chuc-chinh-quyen-dia-phuong-co-dap-an-so-15/,
2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-47/,
2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-104/,
2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-mam-non-so-186/,
2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,https://congchuc24h.com/de-thi-trac-nghiem-boi-duong-quan-ly-nha-nuoc-ngach-chuyen-vien-so-7/,
2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,2114,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-48/,
2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-2/,
2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-mam-non-so-167/,
2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-115/,
2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-141/,
2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-187/,
2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-151/,
2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-165/,
2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-53/,
2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-74/,
2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-270/,
2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-52/,
2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-194/,
2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-271/,
2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,https://congchuc24h.com/de-thi-trac-nghiem-ve-luat-to-chuc-chinh-quyen-dia-phuong-co-dap-an-so-36/,
2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-tieu-hoc-so-146/,
2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-267/,
2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-55/,
2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-199/,
2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-31/,
2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-kho-bac-nha-nuoc-so-86/,
2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,https://congchuc24h.com/de-thi-cong-chuc-xa-phuong-thi-tran-mon-kien-thuc-chung-so-114/,
2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-68/,
2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-57/,
2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,https://congchuc24h.com/de-thi-mon-kien-thuc-chung-on-thi-vien-chuc-so-174/,
2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-159/,
2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,https://congchuc24h.com/de-thi-trac-nghiem-kien-thuc-chung-on-thi-giao-vien-mam-non-so-165/,
2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,https://congchuc24h.com/de-thi-trac-nghiem-thue-mon-kien-thuc-chung-co-dap-an-so-144/,
2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,https://congchuc24h.com/de-thi-cong-chuc-tp-ho-chi-minh-mon-kien-thuc-chung-so-59/,
