,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,link,download
1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-doi-can-doc21858.html,Yes
1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-phan-dinh-phung-doc21857.html,Yes
1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-gia-tri-doc21856.html,Yes
1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-ly-thuong-kiet-doc21854.html,Yes
1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thuan-thanh-doc21846.html,Yes
1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-yen-phong-doc21843.html,Yes
1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-viet-xuan-doc21842.html,Yes
1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-hung-vuong-doc21840.html,Yes
1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thang-long-doc21831.html,Yes
1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-trai-doc21828.html,Yes
1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-chu-van-an-doc21826.html,Yes
1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-hue-doc21814.html,Yes
1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-duy-tan-doc21812.html,Yes
1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-ngo-quyen-doc21808.html,Yes
1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-thi-minh-khai-doc21805.html,Yes
1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tran-quoc-tuan-doc21800.html,Yes
1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tam-quan-bac-doc21796.html,Yes
1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-trung-vuong-doc21793.html,Yes
1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-xuan-my-doc26534.html,Yes
1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-phu-ngoc-doc26524.html,Yes
1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-hong-bang-doc26520.html,Yes
1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,1654,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-xuan-tho-doc26517.html,Yes
1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thai-binh-duong-doc26501.html,Yes
1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-kiem-tan-doc26495.html,Yes
1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-vinh-cuu-doc26490.html,Yes
1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-ngoc-lam-doc26472.html,Yes
1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tan-hoa-doc26470.html,Yes
1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-xuan-hung-doc26462.html,Yes
1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-van-hien-doc26460.html,Yes
1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-song-ray-doc26456.html,Yes
1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-cam-my-doc26451.html,Yes
1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-binh-son-doc26440.html,Yes
1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thanh-binh-doc26436.html,Yes
1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-xuan-loc-doc26430.html,Yes
1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-dau-giay-doc26425.html,Yes
1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-phuoc-thien-doc26421.html,Yes
1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thong-nhat-doc26417.html,Yes
1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nhon-trach-doc26413.html,Yes
1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-huu-canh-doc26410.html,Yes
1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tran-bien-doc26408.html,Yes
1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-vo-nguyen-giap-doc26405.html,Yes
1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tran-hung-dao-doc26398.html,Yes
1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thu-thiem-doc26254.html,Yes
1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,1676,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tien-du-doc25421.html,Yes
1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tam-phuoc-doc25420.html,Yes
1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-hong-linh-doc25418.html,Yes
1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,1679,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tam-hiep-doc25416.html,Yes
1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-tran-bien-doc25415.html,Yes
1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-luong-van-tuy-doc25410.html,Yes
1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-hoang-van-thu-doc25408.html,Yes
1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-huong-khe-doc25403.html,Yes
1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-dong-dau-doc25400.html,Yes
1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-yen-dung-doc25395.html,Yes
1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-que-vo-doc25386.html,Yes
1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-binh-phu-doc25383.html,Yes
1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-linh-trung-doc25377.html,Yes
1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-thu-duc-doc25369.html,Yes
1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,https://hoc247.net/tu-lieu//bo-5-de-thi-thu-thpt-qg-nam-2021-mon-tieng-anh-truong-thpt-nguyen-huu-huan-doc25368.html,Yes
1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,https://hoc247.net/tu-lieu//de-minh-hoa-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-bo-gd-dt-doc13154.html,Yes
1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,https://hoc247.net/tu-lieu//3-de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-doc13209.html,Yes
1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,https://hoc247.net/tu-lieu//5-de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-cua-truong-chuyen-doc13210.html,Yes
1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-yen-lac-2-doc15358.html,Yes
1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-so-giao-duc-va-dao-tao-nghe-an-doc15363.html,Yes
1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-nguyen-viet-xuan-doc15368.html,Yes
1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-vinh-hung-doc15377.html,Yes
1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-thang-long-ha-noi-doc15422.html,Yes
1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-bo-giao-duc-va-dao-tao-doc15424.html,Yes
1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-truong-thpt-luong-the-vinh-lan-1-doc15437.html,Yes
1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-truong-thpt-phan-dinh-phung-lan-1-doc15438.html,Yes
1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-thai-phien-doc15441.html,Yes
1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-nguyen-hue-doc15459.html,Yes
1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-ngo-gia-tu-lan-1-doc15481.html,Yes
1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-ly-thai-to-doc15483.html,Yes
1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2020-mon-tieng-anh-co-dap-an-truong-thpt-nghe-an-doc15484.html,Yes
1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-truong-thpt-gia-loc-hai-duong-doc15739.html,Yes
1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-truong-thpt-han-thuyen-bac-ninh-doc15745.html,Yes
1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-truong-thpt-tran-phu-doc16163.html,Yes
1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-so-gd-dt-quang-tri-doc16165.html,Yes
1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-so-gd-dt-lam-dong-doc16201.html,Yes
1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,https://hoc247.net/tu-lieu//de-thi-thu-tot-nghiep-thpt-qg-mon-tieng-anh-nam-2020-co-dap-an-truong-thpt-binh-chanh-doc16203.html,Yes
1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,https://hoc247.net/tu-lieu/lop-12/de-tham-khao-thpt-qg-mon-tieng-anh-nam-2019-bo-gd-dt-doc4232.html,Yes
1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,https://hoc247.net/tu-lieu//de-thi-thu-thpt-qg-nam-2019-mon-tieng-anh-thpt-chuyen-dh-su-pham-hn-doc5185.html,Yes
